State,County,Year,Unemployment_Rate
North Carolina,Forsyth,2008,6.14
North Carolina,Forsyth,2009,6.13
North Carolina,Forsyth,2010,6.01
North Carolina,Forsyth,2011,5.92
North Carolina,Forsyth,2012,6.94
North Carolina,Forsyth,2013,6.83
North Carolina,Forsyth,2014,6.8
North Carolina,Forsyth,2015,6.51
North Carolina,Forsyth,2016,6.72
North Carolina,Forsyth,2017,6.24
North Carolina,Forsyth,2018,6.35
North Carolina,Forsyth,2019,6.79
North Carolina,Forsyth,2020,7.42
North Carolina,Forsyth,2021,7.57
North Carolina,Forsyth,2022,7.57
North Carolina,Forsyth,2023,7.26
North Carolina,Forsyth,2024,6.97
North Carolina,Franklin,2005,3.91
North Carolina,Franklin,2006,3.6
North Carolina,Franklin,2007,3.43
North Carolina,Franklin,2008,3.29
North Carolina,Franklin,2009,3.56
North Carolina,Franklin,2010,3.52
North Carolina,Franklin,2011,3.78
North Carolina,Franklin,2012,3.74
North Carolina,Franklin,2013,4.07
North Carolina,Franklin,2014,4.33
North Carolina,Franklin,2015,3.91
North Carolina,Franklin,2016,3.58
North Carolina,Franklin,2017,3.68
North Carolina,Franklin,2018,3.47
North Carolina,Franklin,2019,3.47
North Carolina,Franklin,2020,3.62
North Carolina,Franklin,2021,3.47
North Carolina,Franklin,2022,3.58
North Carolina,Franklin,2023,3.82
North Carolina,Franklin,2024,3.46
North Carolina,Gaston,2005,6.5
North Carolina,Gaston,2006,6.63
North Carolina,Gaston,2007,6.78
North Carolina,Gaston,2008,7.26
North Carolina,Gaston,2009,6.97
North Carolina,Gaston,2010,6.78
North Carolina,Gaston,2011,6.12
North Carolina,Gaston,2012,6.29
North Carolina,Gaston,2013,6.3
North Carolina,Gaston,2014,6.4
North Carolina,Gaston,2015,6.95
North Carolina,Gaston,2016,7.11
North Carolina,Gaston,2017,7.35
North Carolina,Gaston,2018,7.41
North Carolina,Gaston,2019,7.62
North Carolina,Gaston,2020,7.55
North Carolina,Gaston,2021,7.48
North Carolina,Gaston,2022,7.76
North Carolina,Gaston,2023,7.69
North Carolina,Gaston,2024,7.64
North Carolina,Gates,2005,6.06
North Carolina,Gates,2006,6.49
North Carolina,Gates,2007,6.6
North Carolina,Gates,2008,6.78
North Carolina,Gates,2009,6.97
North Carolina,Gates,2010,6.81
North Carolina,Gates,2011,6.94
North Carolina,Gates,2012,7.11
North Carolina,Gates,2013,6.87
North Carolina,Gates,2014,7.04
North Carolina,Gates,2015,6.62
North Carolina,Gates,2016,6.86
North Carolina,Gates,2017,6.68
North Carolina,Gates,2018,6.39
North Carolina,Gates,2019,6.25
North Carolina,Gates,2020,6.52
North Carolina,Gates,2021,6.79
North Carolina,Gates,2022,6.79
North Carolina,Gates,2023,7.18
North Carolina,Gates,2024,7.61
North Carolina,Graham,2005,7.76
North Carolina,Graham,2006,7.98
North Carolina,Graham,2007,7.91
North Carolina,Graham,2008,8.34
North Carolina,Graham,2009,8.89
North Carolina,Graham,2010,8.87
North Carolina,Graham,2011,8.91
North Carolina,Graham,2012,9.3
North Carolina,Graham,2013,9.06
North Carolina,Graham,2014,9.03
North Carolina,Graham,2015,8.89
North Carolina,Graham,2016,8.71
North Carolina,Graham,2017,8.92
North Carolina,Graham,2018,8.11
North Carolina,Graham,2019,8.08
North Carolina,Graham,2020,8.11
North Carolina,Graham,2021,7.89
North Carolina,Graham,2022,8.3
North Carolina,Graham,2023,8.21
North Carolina,Graham,2024,8.39
North Carolina,Granville,2005,5.46
North Carolina,Granville,2006,4.89
North Carolina,Granville,2007,4.53
North Carolina,Granville,2008,4.44
North Carolina,Granville,2009,4.4
North Carolina,Granville,2010,4.59
North Carolina,Granville,2011,4.3
North Carolina,Granville,2012,4.52
North Carolina,Granville,2013,4.28
North Carolina,Granville,2014,4.01
North Carolina,Granville,2015,3.94
North Carolina,Granville,2016,4.14
North Carolina,Granville,2017,3.57
North Carolina,Granville,2018,3.62
North Carolina,Granville,2019,3.56
North Carolina,Granville,2020,3.63
North Carolina,Granville,2021,3.9
North Carolina,Granville,2022,3.96
North Carolina,Granville,2023,3.62
North Carolina,Granville,2024,3.37
North Carolina,Greene,2005,4.14
North Carolina,Greene,2006,3.65
North Carolina,Greene,2007,3.56
North Carolina,Greene,2008,3.4
North Carolina,Greene,2009,3.5
North Carolina,Greene,2010,3.65
North Carolina,Greene,2011,3.86
North Carolina,Greene,2012,3.61
North Carolina,Greene,2013,3.48
North Carolina,Greene,2014,3.69
North Carolina,Greene,2015,4.04
North Carolina,Greene,2016,4.27
North Carolina,Greene,2017,3.81
North Carolina,Greene,2018,3.68
North Carolina,Greene,2019,3.91
North Carolina,Greene,2020,3.85
North Carolina,Greene,2021,4.5
North Carolina,Greene,2022,4.54
North Carolina,Greene,2023,4.6
North Carolina,Greene,2024,4.59
North Carolina,Guilford,2005,5.76
North Carolina,Guilford,2006,6.35
North Carolina,Guilford,2007,5.95
North Carolina,Guilford,2008,5.95
North Carolina,Guilford,2009,6.62
North Carolina,Guilford,2010,6.74
North Carolina,Guilford,2011,6.66
North Carolina,Guilford,2012,6.95
North Carolina,Guilford,2013,6.95
North Carolina,Guilford,2014,7.45
North Carolina,Guilford,2015,7.31
North Carolina,Guilford,2016,7.12
North Carolina,Guilford,2017,7.36
North Carolina,Guilford,2018,7.05
North Carolina,Guilford,2019,7.08
North Carolina,Guilford,2020,6.65
North Carolina,Guilford,2021,6.69
North Carolina,Guilford,2022,6.42
North Carolina,Guilford,2023,6.76
North Carolina,Guilford,2024,7.12
North Carolina,Halifax,2005,6.25
North Carolina,Halifax,2006,6.26
North Carolina,Halifax,2007,5.73
North Carolina,Halifax,2008,5.29
North Carolina,Halifax,2009,5.74
North Carolina,Halifax,2010,5.73
North Carolina,Halifax,2011,5.95
North Carolina,Halifax,2012,5.73
North Carolina,Halifax,2013,5.93
North Carolina,Halifax,2014,6.53
North Carolina,Halifax,2015,6.09
North Carolina,Halifax,2016,5.93
North Carolina,Halifax,2017,6.26
North Carolina,Halifax,2018,5.91
North Carolina,Halifax,2019,5.84
North Carolina,Halifax,2020,6.12
North Carolina,Halifax,2021,5.94
North Carolina,Halifax,2022,5.8
North Carolina,Halifax,2023,5.58
North Carolina,Halifax,2024,5.52
North Carolina,Harnett,2005,4.22
North Carolina,Harnett,2006,4.38
North Carolina,Harnett,2007,4.05
North Carolina,Harnett,2008,4.46
North Carolina,Harnett,2009,4.51
North Carolina,Harnett,2010,4.56
North Carolina,Harnett,2011,4.62
North Carolina,Harnett,2012,4.34
North Carolina,Harnett,2013,4.29
North Carolina,Harnett,2014,4.58
North Carolina,Harnett,2015,4.44
North Carolina,Harnett,2016,4.28
North Carolina,Harnett,2017,4.61
North Carolina,Harnett,2018,4.93
North Carolina,Harnett,2019,4.9
North Carolina,Harnett,2020,4.72
North Carolina,Harnett,2021,4.89
North Carolina,Harnett,2022,5.12
North Carolina,Harnett,2023,5.13
North Carolina,Harnett,2024,5.14
North Carolina,Haywood,2005,4.89
North Carolina,Haywood,2006,4.58
North Carolina,Haywood,2007,4.43
North Carolina,Haywood,2008,4.31
North Carolina,Haywood,2009,4.32
North Carolina,Haywood,2010,4.17
North Carolina,Haywood,2011,4.45
North Carolina,Haywood,2012,4.82
North Carolina,Haywood,2013,4.97
North Carolina,Haywood,2014,5.22
North Carolina,Haywood,2015,4.99
North Carolina,Haywood,2016,4.62
North Carolina,Haywood,2017,4.95
North Carolina,Haywood,2018,5.37
North Carolina,Haywood,2019,5.38
North Carolina,Haywood,2020,5.06
North Carolina,Haywood,2021,4.98
North Carolina,Haywood,2022,5.08
North Carolina,Haywood,2023,4.84
North Carolina,Haywood,2024,5.33
North Carolina,Henderson,2005,6.92
North Carolina,Henderson,2006,7.01
North Carolina,Henderson,2007,6.88
North Carolina,Henderson,2008,7.09
North Carolina,Henderson,2009,7.46
North Carolina,Henderson,2010,7.42
North Carolina,Henderson,2011,7.41
North Carolina,Henderson,2012,7.72
North Carolina,Henderson,2013,7.82
North Carolina,Henderson,2014,7.03
North Carolina,Henderson,2015,6.94
North Carolina,Henderson,2016,7.49
North Carolina,Henderson,2017,7.29
North Carolina,Henderson,2018,7.17
North Carolina,Henderson,2019,7.01
North Carolina,Henderson,2020,7.06
North Carolina,Henderson,2021,8.07
North Carolina,Henderson,2022,8.18
North Carolina,Henderson,2023,8.53
North Carolina,Henderson,2024,8.42
North Carolina,Hertford,2005,4.68
North Carolina,Hertford,2006,4.63
North Carolina,Hertford,2007,4.43
North Carolina,Hertford,2008,4.32
North Carolina,Hertford,2009,4.76
North Carolina,Hertford,2010,5.13
North Carolina,Hertford,2011,5.61
North Carolina,Hertford,2012,5.47
North Carolina,Hertford,2013,5.23
North Carolina,Hertford,2014,5.09
North Carolina,Hertford,2015,5.51
North Carolina,Hertford,2016,5.22
North Carolina,Hertford,2017,5.45
North Carolina,Hertford,2018,6.06
North Carolina,Hertford,2019,6.3
North Carolina,Hertford,2020,6.78
North Carolina,Hertford,2021,6.55
North Carolina,Hertford,2022,5.96
North Carolina,Hertford,2023,6.17
North Carolina,Hertford,2024,6.49
North Carolina,Hoke,2005,4.59
North Carolina,Hoke,2006,4.69
North Carolina,Hoke,2007,4.49
North Carolina,Hoke,2008,4.26
North Carolina,Hoke,2009,4.07
North Carolina,Hoke,2010,3.65
North Carolina,Hoke,2011,3.46
North Carolina,Hoke,2012,3.28
North Carolina,Hoke,2013,3.41
North Carolina,Hoke,2014,3.09
North Carolina,Hoke,2015,2.72
North Carolina,Hoke,2016,3.3
North Carolina,Hoke,2017,3.16
North Carolina,Hoke,2018,3.22
North Carolina,Hoke,2019,3.07
North Carolina,Hoke,2020,3.19
North Carolina,Hoke,2021,3.16
North Carolina,Hoke,2022,3.29
North Carolina,Hoke,2023,3.46
North Carolina,Hoke,2024,3.88
North Carolina,Hyde,2005,4.26
North Carolina,Hyde,2006,3.85
North Carolina,Hyde,2007,3.54
North Carolina,Hyde,2008,3.32
North Carolina,Hyde,2009,3.07
North Carolina,Hyde,2010,3.54
North Carolina,Hyde,2011,3.98
North Carolina,Hyde,2012,3.88
North Carolina,Hyde,2013,3.64
North Carolina,Hyde,2014,3.15
North Carolina,Hyde,2015,3.07
North Carolina,Hyde,2016,2.5
North Carolina,Hyde,2017,2.5
North Carolina,Hyde,2018,2.66
North Carolina,Hyde,2019,2.95
North Carolina,Hyde,2020,3.38
North Carolina,Hyde,2021,3.14
North Carolina,Hyde,2022,3.32
North Carolina,Hyde,2023,3.67
North Carolina,Hyde,2024,3.69
North Carolina,Iredell,2005,4.22
North Carolina,Iredell,2006,4.42
North Carolina,Iredell,2007,4.4
North Carolina,Iredell,2008,4.91
North Carolina,Iredell,2009,5.3
North Carolina,Iredell,2010,5.54
North Carolina,Iredell,2011,5.66
North Carolina,Iredell,2012,5.65
North Carolina,Iredell,2013,5.52
North Carolina,Iredell,2014,5.68
North Carolina,Iredell,2015,5.31
North Carolina,Iredell,2016,4.97
North Carolina,Iredell,2017,5.31
North Carolina,Iredell,2018,5.11
North Carolina,Iredell,2019,4.82
North Carolina,Iredell,2020,4.57
North Carolina,Iredell,2021,4.96
North Carolina,Iredell,2022,5.05
North Carolina,Iredell,2023,4.85
North Carolina,Iredell,2024,5.05
North Carolina,Jackson,2005,7.65
North Carolina,Jackson,2006,7.68
North Carolina,Jackson,2007,7.72
North Carolina,Jackson,2008,7.09
North Carolina,Jackson,2009,7.05
North Carolina,Jackson,2010,7.49
North Carolina,Jackson,2011,7.65
North Carolina,Jackson,2012,8.26
North Carolina,Jackson,2013,7.72
North Carolina,Jackson,2014,7.65
North Carolina,Jackson,2015,7.46
North Carolina,Jackson,2016,7.28
North Carolina,Jackson,2017,8.0
North Carolina,Jackson,2018,7.96
North Carolina,Jackson,2019,7.98
North Carolina,Jackson,2020,8.57
North Carolina,Jackson,2021,8.67
North Carolina,Jackson,2022,9.09
North Carolina,Jackson,2023,8.66
North Carolina,Jackson,2024,8.33
North Carolina,Johnston,2005,4.35
North Carolina,Johnston,2006,4.39
North Carolina,Johnston,2007,4.54
North Carolina,Johnston,2008,4.25
North Carolina,Johnston,2009,3.67
North Carolina,Johnston,2010,4.1
North Carolina,Johnston,2011,3.88
North Carolina,Johnston,2012,4.34
North Carolina,Johnston,2013,4.38
North Carolina,Johnston,2014,4.19
North Carolina,Johnston,2015,4.56
North Carolina,Johnston,2016,4.88
North Carolina,Johnston,2017,4.35
North Carolina,Johnston,2018,4.39
North Carolina,Johnston,2019,3.94
North Carolina,Johnston,2020,4.13
North Carolina,Johnston,2021,4.12
North Carolina,Johnston,2022,4.31
North Carolina,Johnston,2023,4.21
North Carolina,Johnston,2024,4.44
North Carolina,Jones,2005,6.88
North Carolina,Jones,2006,7.08
North Carolina,Jones,2007,7.74
North Carolina,Jones,2008,7.24
North Carolina,Jones,2009,6.79
North Carolina,Jones,2010,7.22
North Carolina,Jones,2011,7.21
North Carolina,Jones,2012,7.25
North Carolina,Jones,2013,7.25
North Carolina,Jones,2014,6.99
North Carolina,Jones,2015,6.94
North Carolina,Jones,2016,7.2
North Carolina,Jones,2017,7.32
North Carolina,Jones,2018,7.69
North Carolina,Jones,2019,7.67
North Carolina,Jones,2020,8.11
North Carolina,Jones,2021,7.91
North Carolina,Jones,2022,7.83
North Carolina,Jones,2023,8.19
North Carolina,Jones,2024,8.31
North Carolina,Lee,2005,4.31
North Carolina,Lee,2006,3.77
North Carolina,Lee,2007,3.99
North Carolina,Lee,2008,3.89
North Carolina,Lee,2009,3.59
North Carolina,Lee,2010,3.67
North Carolina,Lee,2011,4.09
North Carolina,Lee,2012,4.19
North Carolina,Lee,2013,4.05
North Carolina,Lee,2014,4.34
North Carolina,Lee,2015,4.23
North Carolina,Lee,2016,4.23
North Carolina,Lee,2017,4.79
North Carolina,Lee,2018,4.9
North Carolina,Lee,2019,4.62
North Carolina,Lee,2020,4.26
North Carolina,Lee,2021,4.25
North Carolina,Lee,2022,3.89
North Carolina,Lee,2023,3.85
North Carolina,Lee,2024,4.0
North Carolina,Lenoir,2005,3.8
North Carolina,Lenoir,2006,3.67
North Carolina,Lenoir,2007,3.66
North Carolina,Lenoir,2008,3.05
North Carolina,Lenoir,2009,3.27
North Carolina,Lenoir,2010,3.18
North Carolina,Lenoir,2011,3.18
North Carolina,Lenoir,2012,2.72
North Carolina,Lenoir,2013,2.84
North Carolina,Lenoir,2014,2.81
North Carolina,Lenoir,2015,3.31
North Carolina,Lenoir,2016,3.53
North Carolina,Lenoir,2017,3.33
North Carolina,Lenoir,2018,3.32
North Carolina,Lenoir,2019,3.3
North Carolina,Lenoir,2020,3.39
North Carolina,Lenoir,2021,3.45
North Carolina,Lenoir,2022,3.62
North Carolina,Lenoir,2023,4.0
North Carolina,Lenoir,2024,4.17
North Carolina,Lincoln,2005,8.01
North Carolina,Lincoln,2006,8.13
North Carolina,Lincoln,2007,8.06
North Carolina,Lincoln,2008,8.24
North Carolina,Lincoln,2009,8.17
North Carolina,Lincoln,2010,8.11
North Carolina,Lincoln,2011,8.4
North Carolina,Lincoln,2012,8.47
North Carolina,Lincoln,2013,8.69
North Carolina,Lincoln,2014,8.95
North Carolina,Lincoln,2015,8.32
North Carolina,Lincoln,2016,8.14
North Carolina,Lincoln,2017,8.46
North Carolina,Lincoln,2018,8.87
North Carolina,Lincoln,2019,8.96
North Carolina,Lincoln,2020,8.82
North Carolina,Lincoln,2021,8.81
North Carolina,Lincoln,2022,8.38
North Carolina,Lincoln,2023,7.94
North Carolina,Lincoln,2024,7.32
North Carolina,McDowell,2005,5.34
North Carolina,McDowell,2006,5.04
North Carolina,McDowell,2007,4.73
North Carolina,McDowell,2008,4.61
North Carolina,McDowell,2009,4.9
North Carolina,McDowell,2010,4.96
North Carolina,McDowell,2011,5.05
North Carolina,McDowell,2012,5.12
North Carolina,McDowell,2013,4.99
North Carolina,McDowell,2014,5.32
North Carolina,McDowell,2015,5.53
North Carolina,McDowell,2016,5.74
North Carolina,McDowell,2017,5.82
North Carolina,McDowell,2018,5.49
North Carolina,McDowell,2019,5.63
North Carolina,McDowell,2020,6.01
North Carolina,McDowell,2021,6.07
North Carolina,McDowell,2022,5.98
North Carolina,McDowell,2023,6.18
North Carolina,McDowell,2024,5.92
North Carolina,Macon,2005,7.88
North Carolina,Macon,2006,7.96
North Carolina,Macon,2007,8.15
North Carolina,Macon,2008,8.16
North Carolina,Macon,2009,7.94
North Carolina,Macon,2010,8.2
North Carolina,Macon,2011,7.88
North Carolina,Macon,2012,7.52
North Carolina,Macon,2013,7.45
North Carolina,Macon,2014,7.6
North Carolina,Macon,2015,6.95
North Carolina,Macon,2016,7.13
North Carolina,Macon,2017,7.3
North Carolina,Macon,2018,7.57
North Carolina,Macon,2019,7.67
North Carolina,Macon,2020,7.52
North Carolina,Macon,2021,7.62
North Carolina,Macon,2022,7.16
North Carolina,Macon,2023,7.25
North Carolina,Macon,2024,7.15
North Carolina,Madison,2005,7.13
North Carolina,Madison,2006,7.27
North Carolina,Madison,2007,6.83
North Carolina,Madison,2008,6.5
North Carolina,Madison,2009,6.81
North Carolina,Madison,2010,6.51
North Carolina,Madison,2011,6.42
North Carolina,Madison,2012,6.25
North Carolina,Madison,2013,6.4
North Carolina,Madison,2014,6.76
North Carolina,Madison,2015,6.71
North Carolina,Madison,2016,6.75
North Carolina,Madison,2017,6.39
North Carolina,Madison,2018,6.63
North Carolina,Madison,2019,7.08
North Carolina,Madison,2020,7.33
North Carolina,Madison,2021,6.96
North Carolina,Madison,2022,6.8
North Carolina,Madison,2023,7.27
North Carolina,Madison,2024,7.04
North Carolina,Martin,2005,7.04
North Carolina,Martin,2006,7.09
North Carolina,Martin,2007,7.1
North Carolina,Martin,2008,6.91
North Carolina,Martin,2009,6.96
North Carolina,Martin,2010,7.1
North Carolina,Martin,2011,7.22
North Carolina,Martin,2012,7.61
North Carolina,Martin,2013,7.45
North Carolina,Martin,2014,7.22
North Carolina,Martin,2015,7.49
North Carolina,Martin,2016,7.02
North Carolina,Martin,2017,7.23
North Carolina,Martin,2018,7.15
North Carolina,Martin,2019,7.17
North Carolina,Martin,2020,7.44
North Carolina,Martin,2021,7.54
North Carolina,Martin,2022,7.93
North Carolina,Martin,2023,7.64
North Carolina,Martin,2024,7.49
North Carolina,Mecklenburg,2005,6.69
North Carolina,Mecklenburg,2006,6.57
North Carolina,Mecklenburg,2007,5.77
North Carolina,Mecklenburg,2008,5.85
North Carolina,Mecklenburg,2009,5.68
North Carolina,Mecklenburg,2010,5.99
North Carolina,Mecklenburg,2011,5.57
North Carolina,Mecklenburg,2012,5.16
North Carolina,Mecklenburg,2013,5.52
North Carolina,Mecklenburg,2014,5.77
North Carolina,Mecklenburg,2015,6.15
North Carolina,Mecklenburg,2016,6.34
North Carolina,Mecklenburg,2017,6.45
North Carolina,Mecklenburg,2018,6.43
North Carolina,Mecklenburg,2019,6.51
North Carolina,Mecklenburg,2020,6.64
North Carolina,Mecklenburg,2021,6.97
North Carolina,Mecklenburg,2022,6.75
North Carolina,Mecklenburg,2023,6.56
North Carolina,Mecklenburg,2024,5.94
North Carolina,Mitchell,2005,5.94
North Carolina,Mitchell,2006,5.75
North Carolina,Mitchell,2007,5.82
North Carolina,Mitchell,2008,6.09
North Carolina,Mitchell,2009,6.4
North Carolina,Mitchell,2010,6.61
North Carolina,Mitchell,2011,6.46
North Carolina,Mitchell,2012,6.54
North Carolina,Mitchell,2013,6.45
North Carolina,Mitchell,2014,6.66
North Carolina,Mitchell,2015,6.72
North Carolina,Mitchell,2016,6.68
North Carolina,Mitchell,2017,6.96
North Carolina,Mitchell,2018,6.08
North Carolina,Mitchell,2019,6.01
North Carolina,Mitchell,2020,6.0
North Carolina,Mitchell,2021,5.85
North Carolina,Mitchell,2022,6.15
North Carolina,Mitchell,2023,5.82
North Carolina,Mitchell,2024,5.14
North Carolina,Montgomery,2005,5.42
North Carolina,Montgomery,2006,5.55
North Carolina,Montgomery,2007,5.82
North Carolina,Montgomery,2008,5.6
North Carolina,Montgomery,2009,5.56
North Carolina,Montgomery,2010,5.25
North Carolina,Montgomery,2011,5.75
North Carolina,Montgomery,2012,5.59
North Carolina,Montgomery,2013,5.64
North Carolina,Montgomery,2014,6.06
North Carolina,Montgomery,2015,5.88
North Carolina,Montgomery,2016,5.74
North Carolina,Montgomery,2017,5.34
North Carolina,Montgomery,2018,5.24
North Carolina,Montgomery,2019,5.35
North Carolina,Montgomery,2020,5.3
North Carolina,Montgomery,2021,5.17
North Carolina,Montgomery,2022,5.47
North Carolina,Montgomery,2023,5.36
North Carolina,Montgomery,2024,4.93
North Carolina,Moore,2005,3.82
North Carolina,Moore,2006,3.95
North Carolina,Moore,2007,3.77
North Carolina,Moore,2008,3.55
North Carolina,Moore,2009,3.44
North Carolina,Moore,2010,3.9
North Carolina,Moore,2011,4.15
North Carolina,Moore,2012,4.48
North Carolina,Moore,2013,4.06
North Carolina,Moore,2014,3.91
North Carolina,Moore,2015,3.38
North Carolina,Moore,2016,3.0
North Carolina,Moore,2017,3.21
North Carolina,Moore,2018,3.17
North Carolina,Moore,2019,3.74
North Carolina,Moore,2020,3.95
North Carolina,Moore,2021,3.82
North Carolina,Moore,2022,3.68
North Carolina,Moore,2023,3.91
North Carolina,Moore,2024,3.98
North Carolina,Nash,2005,5.74
North Carolina,Nash,2006,6.03
North Carolina,Nash,2007,6.25
North Carolina,Nash,2008,6.25
North Carolina,Nash,2009,6.35
North Carolina,Nash,2010,6.21
North Carolina,Nash,2011,6.06
North Carolina,Nash,2012,5.93
North Carolina,Nash,2013,5.96
North Carolina,Nash,2014,6.29
North Carolina,Nash,2015,6.54
North Carolina,Nash,2016,6.1
North Carolina,Nash,2017,5.89
North Carolina,Nash,2018,5.78
North Carolina,Nash,2019,5.6
North Carolina,Nash,2020,5.39
North Carolina,Nash,2021,5.25
North Carolina,Nash,2022,5.43
North Carolina,Nash,2023,5.16
North Carolina,Nash,2024,5.45
North Carolina,New Hanover,2005,6.87
North Carolina,New Hanover,2006,6.98
North Carolina,New Hanover,2007,6.82
North Carolina,New Hanover,2008,6.79
North Carolina,New Hanover,2009,6.83
North Carolina,New Hanover,2010,6.93
North Carolina,New Hanover,2011,7.06
North Carolina,New Hanover,2012,6.89
North Carolina,New Hanover,2013,6.55
North Carolina,New Hanover,2014,6.44
North Carolina,New Hanover,2015,6.47
North Carolina,New Hanover,2016,6.46
North Carolina,New Hanover,2017,6.21
North Carolina,New Hanover,2018,6.43
North Carolina,New Hanover,2019,6.19
North Carolina,New Hanover,2020,6.3
North Carolina,New Hanover,2021,5.7
North Carolina,New Hanover,2022,6.09
North Carolina,New Hanover,2023,6.09
North Carolina,New Hanover,2024,5.87
North Carolina,Northampton,2005,7.07
North Carolina,Northampton,2006,7.71
North Carolina,Northampton,2007,7.86
North Carolina,Northampton,2008,7.51
North Carolina,Northampton,2009,7.46
North Carolina,Northampton,2010,7.52
North Carolina,Northampton,2011,7.52
North Carolina,Northampton,2012,7.18
North Carolina,Northampton,2013,7.33
North Carolina,Northampton,2014,7.36
North Carolina,Northampton,2015,7.4
North Carolina,Northampton,2016,7.46
North Carolina,Northampton,2017,7.92
North Carolina,Northampton,2018,7.57
North Carolina,Northampton,2019,8.07
North Carolina,Northampton,2020,7.53
North Carolina,Northampton,2021,7.12
North Carolina,Northampton,2022,7.04
North Carolina,Northampton,2023,7.09
North Carolina,Northampton,2024,7.06
North Carolina,Onslow,2005,5.51
North Carolina,Onslow,2006,5.52
North Carolina,Onslow,2007,5.4
North Carolina,Onslow,2008,5.26
North Carolina,Onslow,2009,5.54
North Carolina,Onslow,2010,5.92
North Carolina,Onslow,2011,5.86
North Carolina,Onslow,2012,5.5
