State,County,Year,Unemployment_Rate
North Carolina,Onslow,2013,5.67
North Carolina,Onslow,2014,5.5
North Carolina,Onslow,2015,5.5
North Carolina,Onslow,2016,5.43
North Carolina,Onslow,2017,5.71
North Carolina,Onslow,2018,5.95
North Carolina,Onslow,2019,6.0
North Carolina,Onslow,2020,5.72
North Carolina,Onslow,2021,5.98
North Carolina,Onslow,2022,6.32
North Carolina,Onslow,2023,6.7
North Carolina,Onslow,2024,6.54
North Carolina,Orange,2005,3.92
North Carolina,Orange,2006,4.21
North Carolina,Orange,2007,3.99
North Carolina,Orange,2008,4.48
North Carolina,Orange,2009,4.07
North Carolina,Orange,2010,3.6
North Carolina,Orange,2011,3.38
North Carolina,Orange,2012,3.53
North Carolina,Orange,2013,3.79
North Carolina,Orange,2014,3.99
North Carolina,Orange,2015,3.96
North Carolina,Orange,2016,3.79
North Carolina,Orange,2017,4.2
North Carolina,Orange,2018,4.05
North Carolina,Orange,2019,4.42
North Carolina,Orange,2020,4.6
North Carolina,Orange,2021,4.64
North Carolina,Orange,2022,4.94
North Carolina,Orange,2023,4.69
North Carolina,Orange,2024,4.8
North Carolina,Pamlico,2005,7.24
North Carolina,Pamlico,2006,6.72
North Carolina,Pamlico,2007,6.78
North Carolina,Pamlico,2008,6.4
North Carolina,Pamlico,2009,5.54
North Carolina,Pamlico,2010,5.39
North Carolina,Pamlico,2011,5.21
North Carolina,Pamlico,2012,5.54
North Carolina,Pamlico,2013,5.41
North Carolina,Pamlico,2014,4.91
North Carolina,Pamlico,2015,4.94
North Carolina,Pamlico,2016,5.03
North Carolina,Pamlico,2017,4.98
North Carolina,Pamlico,2018,5.04
North Carolina,Pamlico,2019,5.29
North Carolina,Pamlico,2020,5.9
North Carolina,Pamlico,2021,5.83
North Carolina,Pamlico,2022,5.59
North Carolina,Pamlico,2023,6.32
North Carolina,Pamlico,2024,6.55
North Carolina,Pasquotank,2005,6.53
North Carolina,Pasquotank,2006,6.54
North Carolina,Pasquotank,2007,6.23
North Carolina,Pasquotank,2008,6.22
North Carolina,Pasquotank,2009,6.8
North Carolina,Pasquotank,2010,6.56
North Carolina,Pasquotank,2011,6.71
North Carolina,Pasquotank,2012,6.85
North Carolina,Pasquotank,2013,6.46
North Carolina,Pasquotank,2014,6.5
North Carolina,Pasquotank,2015,6.18
North Carolina,Pasquotank,2016,6.2
North Carolina,Pasquotank,2017,6.2
North Carolina,Pasquotank,2018,6.33
North Carolina,Pasquotank,2019,5.9
North Carolina,Pasquotank,2020,5.82
North Carolina,Pasquotank,2021,6.01
North Carolina,Pasquotank,2022,5.91
North Carolina,Pasquotank,2023,5.64
North Carolina,Pasquotank,2024,5.91
North Carolina,Pender,2005,6.24
North Carolina,Pender,2006,6.83
North Carolina,Pender,2007,6.78
North Carolina,Pender,2008,6.63
North Carolina,Pender,2009,6.63
North Carolina,Pender,2010,6.59
North Carolina,Pender,2011,6.63
North Carolina,Pender,2012,6.41
North Carolina,Pender,2013,6.31
North Carolina,Pender,2014,6.36
North Carolina,Pender,2015,6.79
North Carolina,Pender,2016,6.49
North Carolina,Pender,2017,7.19
North Carolina,Pender,2018,7.06
North Carolina,Pender,2019,7.15
North Carolina,Pender,2020,6.61
North Carolina,Pender,2021,6.8
North Carolina,Pender,2022,6.37
North Carolina,Pender,2023,6.63
North Carolina,Pender,2024,6.09
North Carolina,Perquimans,2005,5.86
North Carolina,Perquimans,2006,6.19
North Carolina,Perquimans,2007,6.47
North Carolina,Perquimans,2008,6.61
North Carolina,Perquimans,2009,6.66
North Carolina,Perquimans,2010,6.62
North Carolina,Perquimans,2011,6.76
North Carolina,Perquimans,2012,6.48
North Carolina,Perquimans,2013,6.25
North Carolina,Perquimans,2014,5.91
North Carolina,Perquimans,2015,6.19
North Carolina,Perquimans,2016,6.45
North Carolina,Perquimans,2017,6.47
North Carolina,Perquimans,2018,5.81
North Carolina,Perquimans,2019,5.84
North Carolina,Perquimans,2020,6.08
North Carolina,Perquimans,2021,5.46
North Carolina,Perquimans,2022,5.52
North Carolina,Perquimans,2023,4.75
North Carolina,Perquimans,2024,4.42
North Carolina,Person,2005,6.61
North Carolina,Person,2006,6.34
North Carolina,Person,2007,6.34
North Carolina,Person,2008,6.57
North Carolina,Person,2009,6.72
North Carolina,Person,2010,7.21
North Carolina,Person,2011,7.52
North Carolina,Person,2012,7.56
North Carolina,Person,2013,7.68
North Carolina,Person,2014,7.09
North Carolina,Person,2015,7.28
North Carolina,Person,2016,7.06
North Carolina,Person,2017,7.57
North Carolina,Person,2018,7.71
North Carolina,Person,2019,7.63
North Carolina,Person,2020,7.38
North Carolina,Person,2021,6.81
North Carolina,Person,2022,6.32
North Carolina,Person,2023,6.97
North Carolina,Person,2024,6.66
North Carolina,Pitt,2005,6.23
North Carolina,Pitt,2006,6.33
North Carolina,Pitt,2007,6.04
North Carolina,Pitt,2008,5.9
North Carolina,Pitt,2009,6.22
North Carolina,Pitt,2010,6.48
North Carolina,Pitt,2011,6.8
North Carolina,Pitt,2012,6.55
North Carolina,Pitt,2013,6.98
North Carolina,Pitt,2014,6.78
North Carolina,Pitt,2015,6.81
North Carolina,Pitt,2016,6.78
North Carolina,Pitt,2017,7.3
North Carolina,Pitt,2018,6.48
North Carolina,Pitt,2019,6.44
North Carolina,Pitt,2020,6.74
North Carolina,Pitt,2021,6.73
North Carolina,Pitt,2022,6.8
North Carolina,Pitt,2023,6.89
North Carolina,Pitt,2024,6.64
North Carolina,Polk,2005,4.3
North Carolina,Polk,2006,4.36
North Carolina,Polk,2007,4.08
North Carolina,Polk,2008,3.94
North Carolina,Polk,2009,3.83
North Carolina,Polk,2010,4.31
North Carolina,Polk,2011,4.64
North Carolina,Polk,2012,5.05
North Carolina,Polk,2013,4.7
North Carolina,Polk,2014,5.03
North Carolina,Polk,2015,5.46
North Carolina,Polk,2016,5.4
North Carolina,Polk,2017,5.96
North Carolina,Polk,2018,5.82
North Carolina,Polk,2019,5.82
North Carolina,Polk,2020,6.02
North Carolina,Polk,2021,5.46
North Carolina,Polk,2022,5.16
North Carolina,Polk,2023,4.45
North Carolina,Polk,2024,4.54
North Carolina,Randolph,2005,4.36
North Carolina,Randolph,2006,4.44
North Carolina,Randolph,2007,4.46
North Carolina,Randolph,2008,4.83
North Carolina,Randolph,2009,4.96
North Carolina,Randolph,2010,4.65
North Carolina,Randolph,2011,4.78
North Carolina,Randolph,2012,4.86
North Carolina,Randolph,2013,5.17
North Carolina,Randolph,2014,5.23
North Carolina,Randolph,2015,5.65
North Carolina,Randolph,2016,5.14
North Carolina,Randolph,2017,4.82
North Carolina,Randolph,2018,4.96
North Carolina,Randolph,2019,4.33
North Carolina,Randolph,2020,4.28
North Carolina,Randolph,2021,4.16
North Carolina,Randolph,2022,4.32
North Carolina,Randolph,2023,4.56
North Carolina,Randolph,2024,5.13
North Carolina,Richmond,2005,5.17
North Carolina,Richmond,2006,4.8
North Carolina,Richmond,2007,4.41
North Carolina,Richmond,2008,4.17
North Carolina,Richmond,2009,4.41
North Carolina,Richmond,2010,4.32
North Carolina,Richmond,2011,3.91
North Carolina,Richmond,2012,3.97
North Carolina,Richmond,2013,3.95
North Carolina,Richmond,2014,3.64
North Carolina,Richmond,2015,3.65
North Carolina,Richmond,2016,3.72
North Carolina,Richmond,2017,3.51
North Carolina,Richmond,2018,3.53
North Carolina,Richmond,2019,3.66
North Carolina,Richmond,2020,3.28
North Carolina,Richmond,2021,3.64
North Carolina,Richmond,2022,3.51
North Carolina,Richmond,2023,3.84
North Carolina,Richmond,2024,4.11
North Carolina,Robeson,2005,4.42
North Carolina,Robeson,2006,4.22
North Carolina,Robeson,2007,3.91
North Carolina,Robeson,2008,4.38
North Carolina,Robeson,2009,4.22
North Carolina,Robeson,2010,4.44
North Carolina,Robeson,2011,4.59
North Carolina,Robeson,2012,3.78
North Carolina,Robeson,2013,3.52
North Carolina,Robeson,2014,3.68
North Carolina,Robeson,2015,3.52
North Carolina,Robeson,2016,3.4
North Carolina,Robeson,2017,3.5
North Carolina,Robeson,2018,3.67
North Carolina,Robeson,2019,3.55
North Carolina,Robeson,2020,3.64
North Carolina,Robeson,2021,3.34
North Carolina,Robeson,2022,3.18
North Carolina,Robeson,2023,3.44
North Carolina,Robeson,2024,3.63
North Carolina,Rockingham,2005,3.72
North Carolina,Rockingham,2006,3.79
North Carolina,Rockingham,2007,4.02
North Carolina,Rockingham,2008,4.23
North Carolina,Rockingham,2009,4.17
North Carolina,Rockingham,2010,4.33
North Carolina,Rockingham,2011,4.09
North Carolina,Rockingham,2012,3.83
North Carolina,Rockingham,2013,3.64
North Carolina,Rockingham,2014,4.12
North Carolina,Rockingham,2015,3.71
North Carolina,Rockingham,2016,4.09
North Carolina,Rockingham,2017,4.14
North Carolina,Rockingham,2018,4.51
North Carolina,Rockingham,2019,4.24
North Carolina,Rockingham,2020,4.56
North Carolina,Rockingham,2021,4.93
North Carolina,Rockingham,2022,5.13
North Carolina,Rockingham,2023,5.22
North Carolina,Rockingham,2024,4.98
North Carolina,Rowan,2005,4.19
North Carolina,Rowan,2006,4.13
North Carolina,Rowan,2007,3.9
North Carolina,Rowan,2008,3.82
North Carolina,Rowan,2009,4.32
North Carolina,Rowan,2010,4.23
North Carolina,Rowan,2011,4.12
North Carolina,Rowan,2012,3.81
North Carolina,Rowan,2013,3.39
North Carolina,Rowan,2014,3.37
North Carolina,Rowan,2015,2.93
North Carolina,Rowan,2016,2.82
North Carolina,Rowan,2017,3.2
North Carolina,Rowan,2018,2.81
North Carolina,Rowan,2019,3.03
North Carolina,Rowan,2020,3.49
North Carolina,Rowan,2021,3.14
North Carolina,Rowan,2022,3.56
North Carolina,Rowan,2023,3.18
North Carolina,Rowan,2024,3.05
North Carolina,Rutherford,2005,3.95
North Carolina,Rutherford,2006,3.78
North Carolina,Rutherford,2007,3.88
North Carolina,Rutherford,2008,4.42
North Carolina,Rutherford,2009,4.59
North Carolina,Rutherford,2010,4.79
North Carolina,Rutherford,2011,4.61
North Carolina,Rutherford,2012,4.25
North Carolina,Rutherford,2013,4.05
North Carolina,Rutherford,2014,4.34
North Carolina,Rutherford,2015,4.4
North Carolina,Rutherford,2016,4.09
North Carolina,Rutherford,2017,3.36
North Carolina,Rutherford,2018,3.26
North Carolina,Rutherford,2019,3.2
North Carolina,Rutherford,2020,3.05
North Carolina,Rutherford,2021,2.89
North Carolina,Rutherford,2022,3.18
North Carolina,Rutherford,2023,2.97
North Carolina,Rutherford,2024,2.89
North Carolina,Sampson,2005,5.88
North Carolina,Sampson,2006,6.12
North Carolina,Sampson,2007,6.09
North Carolina,Sampson,2008,6.01
North Carolina,Sampson,2009,6.09
North Carolina,Sampson,2010,5.35
North Carolina,Sampson,2011,5.22
North Carolina,Sampson,2012,4.79
North Carolina,Sampson,2013,4.02
North Carolina,Sampson,2014,4.04
North Carolina,Sampson,2015,4.25
North Carolina,Sampson,2016,3.88
North Carolina,Sampson,2017,3.33
North Carolina,Sampson,2018,2.92
North Carolina,Sampson,2019,2.5
North Carolina,Sampson,2020,2.5
North Carolina,Sampson,2021,2.5
North Carolina,Sampson,2022,2.5
North Carolina,Sampson,2023,2.5
North Carolina,Sampson,2024,2.5
North Carolina,Scotland,2005,6.4
North Carolina,Scotland,2006,6.83
North Carolina,Scotland,2007,6.54
North Carolina,Scotland,2008,6.89
North Carolina,Scotland,2009,7.3
North Carolina,Scotland,2010,6.51
North Carolina,Scotland,2011,6.46
North Carolina,Scotland,2012,6.46
North Carolina,Scotland,2013,6.4
North Carolina,Scotland,2014,6.23
North Carolina,Scotland,2015,6.58
North Carolina,Scotland,2016,6.73
North Carolina,Scotland,2017,6.73
North Carolina,Scotland,2018,6.76
North Carolina,Scotland,2019,6.29
North Carolina,Scotland,2020,6.37
North Carolina,Scotland,2021,6.34
North Carolina,Scotland,2022,5.96
North Carolina,Scotland,2023,5.81
North Carolina,Scotland,2024,5.66
North Carolina,Stanly,2005,5.91
North Carolina,Stanly,2006,5.78
North Carolina,Stanly,2007,5.78
North Carolina,Stanly,2008,6.04
North Carolina,Stanly,2009,5.3
North Carolina,Stanly,2010,5.33
North Carolina,Stanly,2011,5.39
North Carolina,Stanly,2012,5.66
North Carolina,Stanly,2013,5.81
North Carolina,Stanly,2014,5.9
North Carolina,Stanly,2015,6.11
North Carolina,Stanly,2016,5.66
North Carolina,Stanly,2017,5.63
North Carolina,Stanly,2018,5.71
North Carolina,Stanly,2019,6.05
North Carolina,Stanly,2020,6.39
North Carolina,Stanly,2021,6.02
North Carolina,Stanly,2022,6.24
North Carolina,Stanly,2023,6.26
North Carolina,Stanly,2024,5.98
North Carolina,Stokes,2005,7.0
North Carolina,Stokes,2006,7.55
North Carolina,Stokes,2007,6.63
North Carolina,Stokes,2008,6.31
North Carolina,Stokes,2009,6.23
North Carolina,Stokes,2010,6.09
North Carolina,Stokes,2011,6.43
North Carolina,Stokes,2012,6.52
North Carolina,Stokes,2013,6.49
North Carolina,Stokes,2014,6.61
North Carolina,Stokes,2015,7.19
North Carolina,Stokes,2016,6.82
North Carolina,Stokes,2017,6.51
North Carolina,Stokes,2018,6.81
North Carolina,Stokes,2019,7.01
North Carolina,Stokes,2020,6.89
North Carolina,Stokes,2021,6.89
North Carolina,Stokes,2022,7.47
North Carolina,Stokes,2023,7.94
North Carolina,Stokes,2024,8.18
North Carolina,Surry,2005,3.32
North Carolina,Surry,2006,3.1
North Carolina,Surry,2007,2.5
North Carolina,Surry,2008,2.5
North Carolina,Surry,2009,2.5
North Carolina,Surry,2010,2.5
North Carolina,Surry,2011,2.5
North Carolina,Surry,2012,2.5
North Carolina,Surry,2013,2.5
North Carolina,Surry,2014,2.5
North Carolina,Surry,2015,2.5
North Carolina,Surry,2016,2.5
North Carolina,Surry,2017,2.5
North Carolina,Surry,2018,2.5
North Carolina,Surry,2019,2.5
North Carolina,Surry,2020,2.5
North Carolina,Surry,2021,2.5
North Carolina,Surry,2022,2.5
North Carolina,Surry,2023,2.5
North Carolina,Surry,2024,2.5
North Carolina,Swain,2005,4.84
North Carolina,Swain,2006,5.06
North Carolina,Swain,2007,5.01
North Carolina,Swain,2008,4.93
North Carolina,Swain,2009,5.09
North Carolina,Swain,2010,4.87
North Carolina,Swain,2011,4.66
North Carolina,Swain,2012,4.61
North Carolina,Swain,2013,4.77
North Carolina,Swain,2014,4.51
North Carolina,Swain,2015,4.36
North Carolina,Swain,2016,4.67
North Carolina,Swain,2017,4.83
North Carolina,Swain,2018,4.25
North Carolina,Swain,2019,4.57
North Carolina,Swain,2020,4.7
North Carolina,Swain,2021,4.99
North Carolina,Swain,2022,4.96
North Carolina,Swain,2023,4.82
North Carolina,Swain,2024,5.02
North Carolina,Transylvania,2005,4.61
North Carolina,Transylvania,2006,4.8
North Carolina,Transylvania,2007,4.81
North Carolina,Transylvania,2008,4.2
North Carolina,Transylvania,2009,4.53
North Carolina,Transylvania,2010,4.73
North Carolina,Transylvania,2011,4.71
North Carolina,Transylvania,2012,4.11
North Carolina,Transylvania,2013,4.06
North Carolina,Transylvania,2014,4.41
North Carolina,Transylvania,2015,4.34
North Carolina,Transylvania,2016,4.65
North Carolina,Transylvania,2017,4.41
North Carolina,Transylvania,2018,4.32
North Carolina,Transylvania,2019,4.26
North Carolina,Transylvania,2020,4.27
North Carolina,Transylvania,2021,3.57
North Carolina,Transylvania,2022,3.36
North Carolina,Transylvania,2023,3.09
North Carolina,Transylvania,2024,3.12
North Carolina,Tyrrell,2005,6.68
North Carolina,Tyrrell,2006,6.66
North Carolina,Tyrrell,2007,6.55
North Carolina,Tyrrell,2008,7.18
North Carolina,Tyrrell,2009,7.16
North Carolina,Tyrrell,2010,7.72
North Carolina,Tyrrell,2011,7.74
North Carolina,Tyrrell,2012,7.98
North Carolina,Tyrrell,2013,7.61
North Carolina,Tyrrell,2014,7.62
North Carolina,Tyrrell,2015,7.71
North Carolina,Tyrrell,2016,7.95
North Carolina,Tyrrell,2017,7.92
North Carolina,Tyrrell,2018,7.35
North Carolina,Tyrrell,2019,7.21
North Carolina,Tyrrell,2020,7.48
North Carolina,Tyrrell,2021,7.37
North Carolina,Tyrrell,2022,7.34
North Carolina,Tyrrell,2023,7.3
North Carolina,Tyrrell,2024,7.49
North Carolina,Union,2005,6.93
North Carolina,Union,2006,7.06
North Carolina,Union,2007,6.91
North Carolina,Union,2008,7.07
North Carolina,Union,2009,6.53
North Carolina,Union,2010,7.18
North Carolina,Union,2011,7.14
North Carolina,Union,2012,6.84
North Carolina,Union,2013,6.78
North Carolina,Union,2014,6.46
North Carolina,Union,2015,6.39
North Carolina,Union,2016,6.4
North Carolina,Union,2017,6.64
North Carolina,Union,2018,6.65
North Carolina,Union,2019,6.38
North Carolina,Union,2020,6.24
North Carolina,Union,2021,6.56
North Carolina,Union,2022,6.51
North Carolina,Union,2023,6.28
North Carolina,Union,2024,6.25
North Carolina,Vance,2005,5.37
North Carolina,Vance,2006,5.59
North Carolina,Vance,2007,5.86
North Carolina,Vance,2008,5.62
North Carolina,Vance,2009,5.4
North Carolina,Vance,2010,5.63
North Carolina,Vance,2011,5.15
North Carolina,Vance,2012,6.17
North Carolina,Vance,2013,6.37
North Carolina,Vance,2014,6.48
North Carolina,Vance,2015,6.19
North Carolina,Vance,2016,5.89
North Carolina,Vance,2017,5.46
North Carolina,Vance,2018,5.67
North Carolina,Vance,2019,5.79
North Carolina,Vance,2020,6.13
North Carolina,Vance,2021,6.19
North Carolina,Vance,2022,6.69
North Carolina,Vance,2023,6.83
North Carolina,Vance,2024,7.04
North Carolina,Wake,2005,5.2
North Carolina,Wake,2006,5.54
North Carolina,Wake,2007,5.57
North Carolina,Wake,2008,5.13
North Carolina,Wake,2009,5.02
North Carolina,Wake,2010,5.53
North Carolina,Wake,2011,5.42
North Carolina,Wake,2012,5.02
North Carolina,Wake,2013,5.1
North Carolina,Wake,2014,5.09
North Carolina,Wake,2015,5.85
North Carolina,Wake,2016,5.43
North Carolina,Wake,2017,5.59
North Carolina,Wake,2018,5.57
North Carolina,Wake,2019,5.98
North Carolina,Wake,2020,5.91
North Carolina,Wake,2021,6.23
North Carolina,Wake,2022,6.51
North Carolina,Wake,2023,7.05
North Carolina,Wake,2024,7.55
North Carolina,Warren,2005,4.83
North Carolina,Warren,2006,4.8
North Carolina,Warren,2007,5.27
North Carolina,Warren,2008,5.52
North Carolina,Warren,2009,5.66
North Carolina,Warren,2010,5.41
North Carolina,Warren,2011,5.76
North Carolina,Warren,2012,5.65
North Carolina,Warren,2013,5.76
North Carolina,Warren,2014,5.78
North Carolina,Warren,2015,6.05
North Carolina,Warren,2016,6.11
North Carolina,Warren,2017,6.09
North Carolina,Warren,2018,6.47
North Carolina,Warren,2019,6.38
North Carolina,Warren,2020,6.12
North Carolina,Warren,2021,6.07
North Carolina,Warren,2022,5.54
North Carolina,Warren,2023,5.59
North Carolina,Warren,2024,5.31
North Carolina,Washington,2005,3.58
North Carolina,Washington,2006,3.38
North Carolina,Washington,2007,3.39
North Carolina,Washington,2008,3.82
North Carolina,Washington,2009,3.84
North Carolina,Washington,2010,3.83
North Carolina,Washington,2011,3.76
North Carolina,Washington,2012,4.01
North Carolina,Washington,2013,4.63
North Carolina,Washington,2014,4.78
North Carolina,Washington,2015,4.67
North Carolina,Washington,2016,4.49
North Carolina,Washington,2017,4.17
North Carolina,Washington,2018,4.57
North Carolina,Washington,2019,4.87
North Carolina,Washington,2020,4.76
North Carolina,Washington,2021,4.48
North Carolina,Washington,2022,4.88
North Carolina,Washington,2023,5.42
North Carolina,Washington,2024,5.38
North Carolina,Watauga,2005,3.88
North Carolina,Watauga,2006,3.86
North Carolina,Watauga,2007,3.91
North Carolina,Watauga,2008,4.08
North Carolina,Watauga,2009,4.28
North Carolina,Watauga,2010,4.19
North Carolina,Watauga,2011,4.45
North Carolina,Watauga,2012,4.36
North Carolina,Watauga,2013,4.45
North Carolina,Watauga,2014,3.94
North Carolina,Watauga,2015,4.38
North Carolina,Watauga,2016,4.41
North Carolina,Watauga,2017,4.44
North Carolina,Watauga,2018,4.34
North Carolina,Watauga,2019,3.84
North Carolina,Watauga,2020,3.98
North Carolina,Watauga,2021,3.54
North Carolina,Watauga,2022,3.38
North Carolina,Watauga,2023,2.99
North Carolina,Watauga,2024,2.5
North Carolina,Wayne,2005,4.41
North Carolina,Wayne,2006,4.54
North Carolina,Wayne,2007,4.39
North Carolina,Wayne,2008,4.09
North Carolina,Wayne,2009,4.3
North Carolina,Wayne,2010,4.4
North Carolina,Wayne,2011,4.79
North Carolina,Wayne,2012,4.43
North Carolina,Wayne,2013,4.3
North Carolina,Wayne,2014,4.54
North Carolina,Wayne,2015,4.48
North Carolina,Wayne,2016,4.25
North Carolina,Wayne,2017,3.83
North Carolina,Wayne,2018,4.3
North Carolina,Wayne,2019,4.36
North Carolina,Wayne,2020,3.77
North Carolina,Wayne,2021,3.37
North Carolina,Wayne,2022,3.08
North Carolina,Wayne,2023,3.01
North Carolina,Wayne,2024,2.93
North Carolina,Wilkes,2005,5.47
North Carolina,Wilkes,2006,5.72
North Carolina,Wilkes,2007,5.8
North Carolina,Wilkes,2008,6.09
North Carolina,Wilkes,2009,6.03
North Carolina,Wilkes,2010,6.63
North Carolina,Wilkes,2011,6.07
North Carolina,Wilkes,2012,5.77
North Carolina,Wilkes,2013,5.55
North Carolina,Wilkes,2014,5.47
North Carolina,Wilkes,2015,5.6
North Carolina,Wilkes,2016,5.98
North Carolina,Wilkes,2017,5.65
North Carolina,Wilkes,2018,5.43
North Carolina,Wilkes,2019,5.2
North Carolina,Wilkes,2020,4.58
North Carolina,Wilkes,2021,4.53
North Carolina,Wilkes,2022,4.11
North Carolina,Wilkes,2023,4.23
North Carolina,Wilkes,2024,4.46
North Carolina,Wilson,2005,6.68
North Carolina,Wilson,2006,6.31
North Carolina,Wilson,2007,5.92
North Carolina,Wilson,2008,5.69
North Carolina,Wilson,2009,5.37
North Carolina,Wilson,2010,5.43
North Carolina,Wilson,2011,5.36
North Carolina,Wilson,2012,5.45
North Carolina,Wilson,2013,5.37
North Carolina,Wilson,2014,5.69
North Carolina,Wilson,2015,5.36
North Carolina,Wilson,2016,5.33
North Carolina,Wilson,2017,5.84
North Carolina,Wilson,2018,6.45
North Carolina,Wilson,2019,6.31
North Carolina,Wilson,2020,6.21
North Carolina,Wilson,2021,6.48
North Carolina,Wilson,2022,6.63
North Carolina,Wilson,2023,6.53
North Carolina,Wilson,2024,6.91
North Carolina,Yadkin,2005,8.43
North Carolina,Yadkin,2006,7.75
North Carolina,Yadkin,2007,8.19
North Carolina,Yadkin,2008,8.6
North Carolina,Yadkin,2009,8.04
North Carolina,Yadkin,2010,7.54
North Carolina,Yadkin,2011,7.42
North Carolina,Yadkin,2012,7.24
North Carolina,Yadkin,2013,7.15
North Carolina,Yadkin,2014,7.09
North Carolina,Yadkin,2015,7.37
North Carolina,Yadkin,2016,7.01
North Carolina,Yadkin,2017,6.76
North Carolina,Yadkin,2018,6.83
North Carolina,Yadkin,2019,6.51
North Carolina,Yadkin,2020,6.48
North Carolina,Yadkin,2021,6.99
North Carolina,Yadkin,2022,7.28
North Carolina,Yadkin,2023,7.31
North Carolina,Yadkin,2024,6.82
North Carolina,Yancey,2005,5.3
North Carolina,Yancey,2006,5.69
North Carolina,Yancey,2007,5.38
North Carolina,Yancey,2008,5.57
North Carolina,Yancey,2009,5.45
North Carolina,Yancey,2010,5.61
North Carolina,Yancey,2011,5.27
North Carolina,Yancey,2012,5.29
North Carolina,Yancey,2013,5.4
North Carolina,Yancey,2014,5.92
North Carolina,Yancey,2015,6.18
North Carolina,Yancey,2016,6.36
North Carolina,Yancey,2017,6.52
North Carolina,Yancey,2018,6.3
North Carolina,Yancey,2019,6.59
North Carolina,Yancey,2020,6.79
North Carolina,Yancey,2021,6.57
North Carolina,Yancey,2022,6.69
North Carolina,Yancey,2023,6.28
North Carolina,Yancey,2024,5.72
